,children,age,income,churn,contacts,yearly_equip_failure,techie,online_security,tenure,monthly_charge,bandwidth_gb_year
9320,1,85,19429.91,0,1,0,1,0,68.02518,114.9509,6075.221267
9321,1,41,13957.71,0,2,0,0,1,67.26027,257.6549,6282.975764
9322,0,37,4242.16,0,0,0,0,1,71.26977,132.466,6613.783896
9323,1,75,26248.17,0,0,2,0,0,70.00933,157.4698,5757.088887
9324,1,23,35021.69,0,2,0,0,0,67.00686,124.9781,5690.433807
9325,1,60,43230.88,0,2,0,0,1,49.07593,152.466,4337.149997
9326,0,41,10297.22,0,0,0,0,0,64.05063,147.4421,5432.940887
9327,0,25,43716.35,0,0,0,0,0,64.01003,142.4713,6068.222536
9328,4,34,43342.37,0,1,0,1,0,44.73398,172.4733,4249.716645
9329,0,76,7828.87,0,2,0,0,0,66.79288,124.9607,5950.933762
9330,10,18,40174.74,1,1,0,0,0,53.81991,240.1149,5394.514435
9331,0,84,29511.28,0,1,2,0,0,53.99857,159.9794,5055.502095
9332,3,46,82056.21,0,3,0,0,1,37.36723,174.9919,3569.479648
9333,0,25,27474.27,0,3,0,0,0,69.69574,129.9621,6529.773925
9334,0,43,20037.47,0,0,1,0,0,57.23085,169.9447,4975.669515
9335,0,75,52626.1,0,0,1,0,1,68.95831,152.466,5839.250864
9336,1,35,123006.3,0,0,0,1,0,38.2827,159.9512,3376.351709
9337,4,41,27817.76,0,0,1,0,0,66.63279,159.9476,6335.387515
9338,0,19,23288.63,0,1,1,0,0,53.54212,137.4698,4974.114415
9339,1,62,76573.56,0,1,1,0,0,56.17179,174.9768,5360.346274
9340,3,31,13085.77,1,2,0,0,1,59.6499,245.1283,6196.784339
9341,3,82,10480.49,0,0,3,0,0,59.15713,147.5031,5081.314229
9342,4,35,51630.69,0,0,2,0,0,70.46581,232.6415,6535.516989
9343,0,88,46016.66,0,2,0,0,1,71.46108,190.1737,6391.040605
9344,0,69,4436.83,1,0,0,0,1,54.88836,245.175,5214.288823
9345,4,55,117683.5,0,1,0,0,0,50.24277,192.4567,4537.352503
9346,4,44,24200.77,0,2,0,0,0,65.43822,169.9447,5815.077393
9347,4,63,21430.63,0,0,0,0,1,69.1413,127.4958,5901.736855
9348,4,25,163156.7,0,3,1,0,1,53.03214,162.5299,4958.925244
9349,0,73,24740.68,0,1,0,0,1,42.6185,165.0182,3891.731564
9350,2,42,12110.3,0,1,0,0,1,68.86185,129.9598,6374.14986
9351,2,71,53535.21,0,1,0,0,0,70.81829,275.1336,6499.362155
9352,3,40,15836.26,0,0,0,0,1,49.69121,174.9755,4642.465727
9353,1,78,29515.26,0,2,0,0,1,60.04586,149.9741,5509.232295
9354,1,29,33081.89,0,2,0,0,1,66.78251,129.9915,6235.066316
9355,2,78,3899.68,0,0,0,0,0,62.09703,159.9942,5452.509295
9356,0,74,17181.9,0,1,1,0,0,63.29972,159.9642,5465.291356
9357,0,67,15029.89,0,2,0,0,0,58.54629,124.9607,5222.447526
9358,1,34,9044.12,0,3,1,0,0,51.79712,149.9707,4663.249156
9359,0,79,56311.65,0,3,0,0,0,67.12189,179.9476,5714.242038
9360,2,77,36779.58,0,2,0,0,0,70.92476,139.9349,6483.348101
9361,1,68,68398.85,0,0,1,0,0,70.17477,137.4392,5874.0733
9362,2,80,65502.64,0,0,1,1,0,66.13697,159.9642,5739.667361
9363,3,88,5070.36,0,2,2,0,0,48.90533,204.9797,4373.931443
9364,0,54,40554.25,0,0,0,0,0,67.13803,179.9656,5653.877056
9365,1,76,122765.4,1,3,1,0,0,60.34589,252.6378,5500.10857
9366,5,77,74732.97,1,2,0,0,1,59.13489,225.1457,6078.532596
9367,4,27,10046.34,0,0,0,0,1,38.07335,245.1612,4016.522653
9368,2,76,52888.07,0,0,1,0,0,71.96367,92.5018,5953.601251
9369,1,23,36379.65,0,1,0,0,1,51.87217,139.9861,4708.151617
9370,3,69,34943.9,0,3,0,1,0,69.25128,137.4698,6271.997377
9371,2,80,15954.73,0,1,0,0,0,47.04565,92.45514,4309.391711
9372,3,57,32456.55,0,1,0,0,0,37.23531,184.967,3495.239613
9373,10,55,8936.79,0,2,0,0,1,63.27923,162.497,6211.784273
9374,0,57,42113.2,0,2,0,0,0,55.63584,172.4567,5180.761441
9375,0,53,18143.7,0,1,0,0,1,71.56684,232.652,6595.253777
9376,1,77,13043.09,0,1,0,0,1,42.74967,104.9923,3692.139265
9377,1,73,36812.71,0,0,2,0,0,62.91372,149.9776,5425.114173
9378,2,50,72830.82,1,0,0,0,1,39.11075,245.1283,4420.771386
9379,6,84,37630.22,0,0,1,0,1,56.37261,140.0049,4852.53915
9380,0,44,56378.17,1,7,0,1,0,56.40613,200.1185,5512.145017
9381,3,65,34515.24,0,0,0,0,0,65.5396,147.4713,5640.561409
9382,0,33,35212.48,0,3,0,0,0,64.81224,114.9509,5869.378889
9383,2,50,28212.68,0,1,0,0,0,36.76838,117.472,3270.009915
9384,8,48,37111.95,0,0,0,1,0,65.01223,182.447,5833.372426
9385,4,69,16125.03,0,0,0,0,0,50.27926,127.4601,4688.00861
9386,4,78,37261.09,0,0,4,0,1,63.17504,217.484,5689.315894
9387,0,63,50927.0,1,2,1,0,0,55.73208,267.6427,5645.707551
9388,0,22,80295.4,0,1,1,1,1,57.27176,152.4624,5583.623978
9389,4,42,45373.95,0,2,0,1,0,71.71756,162.4538,6753.968051
9390,4,27,33599.19,0,0,0,0,1,67.95515,187.4847,6263.757352
9391,1,41,34754.46,0,0,1,0,1,66.83137,255.1417,6140.647609
9392,4,68,62554.29,0,1,0,0,0,50.67652,235.1372,5313.315024
9393,2,51,3710.56,0,0,2,0,1,65.15995,172.4555,5804.098375
9394,0,59,46489.09,0,0,0,0,1,63.28819,197.4876,5570.11497
9395,0,68,54955.31,0,0,1,0,1,67.19978,117.4686,6025.459819
9396,3,23,10626.38,0,1,0,0,0,49.72909,172.4705,4977.596828
9397,0,81,93425.87,0,1,0,0,0,61.82169,162.447,5630.968528
9398,6,43,20823.33,0,1,0,1,0,62.2002,275.1336,6055.20888
9399,2,24,73912.54,0,1,0,0,0,61.27483,169.9447,5430.887513
9400,0,42,25678.29,0,0,0,0,0,41.17585,134.9801,3561.612414
9401,8,39,38326.22,0,0,0,1,1,71.10143,222.6362,6687.67953
9402,0,82,53715.35,0,1,2,0,0,61.59036,207.6094,5441.578168
9403,1,79,45967.1,0,1,0,1,0,61.68555,275.1336,5694.030993
9404,0,46,94903.52,0,0,0,0,0,58.15209,179.9476,5087.470766
9405,2,58,22292.48,0,0,0,0,0,60.54294,137.4616,5245.350989
9406,3,55,54271.05,0,1,0,1,0,62.31372,214.9663,5588.162385
9407,3,79,61079.4,0,0,0,1,1,69.7539,245.1457,6419.956581
9408,4,23,28614.43,0,0,0,0,0,41.97598,159.983,3830.124693
9409,1,48,22316.64,0,4,0,1,1,69.99165,222.6326,6832.868436
9410,0,89,22524.43,0,0,0,0,0,66.64969,210.138,5931.491211
9411,3,41,49987.27,0,1,0,0,1,49.04173,235.1417,5205.119963
9412,0,84,2635.94,0,0,0,0,0,50.58579,204.9496,4395.076801
9413,5,72,30346.88,0,1,2,0,0,56.21686,102.4746,4859.940299
9414,2,55,123272.3,0,2,0,0,0,56.39145,137.4836,5231.943657
9415,0,68,14339.8,0,1,0,0,0,70.90623,179.9476,5978.10151
9416,2,67,22506.18,0,1,2,0,0,57.49343,152.4579,5547.79964
9417,1,70,10514.57,0,2,1,0,0,56.14325,220.1185,5069.704766
9418,3,88,16658.68,0,2,1,0,0,46.94705,157.4698,3968.64853
9419,1,81,22319.36,0,1,0,0,1,58.01097,172.5104,4996.932332
9420,1,43,44276.29,0,1,2,0,0,57.33305,164.967,5586.884248
9421,3,52,75686.61,0,1,0,0,1,71.39698,142.4689,6584.194557
9422,2,66,32080.56,0,1,3,0,0,49.37752,175.1331,4554.912177
9423,1,73,36658.04,1,0,1,0,0,62.08608,242.6573,5746.521769
9424,1,65,85566.49,0,1,0,0,1,59.20792,142.4827,5562.080707
9425,3,61,37363.3,0,0,0,1,1,71.94719,140.0049,6107.912748
9426,3,84,53439.45,0,2,0,0,1,43.40702,104.9923,3784.619457
9427,2,42,77398.45,0,1,0,0,1,58.91402,152.5022,5324.687949
9428,3,61,134967.2,0,1,0,0,0,59.1561,172.4567,5548.443188
9429,4,79,120895.0,0,0,0,0,1,67.99131,217.484,6080.672336
9430,0,20,40700.25,0,0,0,0,1,69.70761,152.4798,6161.795039
9431,0,84,36517.36,0,0,0,0,1,40.8394,119.9568,3961.965984
9432,1,32,64864.98,0,1,0,0,1,51.67412,119.9897,4641.841664
9433,3,57,20639.23,0,1,1,0,0,54.61973,117.472,4740.544814
9434,2,30,39223.71,0,1,1,0,0,64.93663,192.4404,5852.299578
9435,3,32,66665.33,0,0,0,0,0,68.00653,194.9663,6625.807498
9436,2,81,18531.6,0,0,1,0,1,41.84938,184.9647,3717.758451
9437,1,19,36206.69,0,2,1,0,0,66.49811,124.9781,5661.862374
9438,2,30,13422.08,0,1,0,0,0,54.64972,149.9378,5350.055146
9439,1,21,17612.86,0,0,0,0,0,57.27183,194.9663,5638.438682
9440,0,49,73198.38,1,0,1,0,1,42.47836,265.1283,4224.921196
9441,1,60,25429.84,0,0,0,0,1,60.47912,162.5119,5341.089808
9442,1,32,42197.7,0,0,0,0,1,39.27473,175.0062,4129.863047
9443,2,84,58578.06,0,1,0,0,0,52.78874,207.6094,4728.350252
9444,2,35,115029.8,1,0,1,0,1,36.05704,235.1591,3729.770527
9445,0,20,47168.82,0,0,0,0,0,70.63095,192.4705,6280.352244
9446,2,35,22751.38,0,0,1,0,1,71.48016,255.1417,6572.01585
9447,1,40,74781.03,0,2,0,0,1,71.17766,127.482,6053.109934
9448,0,62,78317.27,0,1,1,0,0,66.57294,137.5165,5572.501755
9449,4,21,32855.71,0,2,0,0,0,62.90578,187.6422,5829.765326
9450,0,78,18050.48,0,1,0,0,0,65.01229,137.4392,5473.614497
9451,1,22,73017.82,0,2,0,0,0,63.40014,114.9976,5574.461345
9452,0,63,105644.8,0,2,0,0,0,52.92007,179.9794,4622.488998
9453,3,24,88325.38,0,1,1,0,1,71.54844,204.961,6436.529978
9454,4,52,49513.67,0,0,0,0,0,50.26004,149.9447,4958.675342
9455,5,49,54592.6,0,1,0,0,0,57.37458,252.6378,5468.30764
9456,2,61,78187.08,0,0,0,0,0,45.5098,222.6281,4847.023011
9457,1,49,3780.35,0,0,1,0,1,68.63549,152.509,6081.602554
9458,3,67,29281.6,0,0,0,1,1,54.72683,194.9882,4908.377893
9459,2,24,14692.76,0,1,0,0,1,58.87612,160.0013,5198.878568
9460,0,48,13948.3,0,0,0,1,0,57.25068,134.9801,4941.36404
9461,2,74,35172.82,1,0,1,0,1,51.83082,245.175,4969.876754
9462,4,36,97997.05,0,1,2,0,0,56.77789,112.4551,4899.165964
9463,4,56,51931.3,0,0,1,0,0,48.50733,232.624,5067.734125
9464,1,70,52999.25,0,1,0,0,1,69.48387,184.9715,6048.496879
9465,0,37,38197.58,0,0,0,1,1,63.55011,164.9715,6006.148703
9466,0,33,15208.9,0,1,2,0,1,55.87308,184.9853,5104.605923
9467,0,66,3789.83,0,0,1,0,1,67.41948,164.9785,6294.844782
9468,1,65,39445.92,0,2,0,1,0,54.74318,265.147,5128.476246
9469,4,21,10719.01,0,1,0,1,1,54.20972,104.9923,4824.822478
9470,1,39,74220.0,0,0,1,0,0,49.61816,242.6281,4764.450406
9471,2,52,16465.53,0,1,0,0,0,64.04466,129.9483,5958.960225
9472,7,82,76807.33,0,1,0,0,1,51.51251,204.961,4810.093397
9473,4,72,36886.47,0,0,1,0,0,53.44438,275.1198,5053.249434
9474,1,76,55843.59,0,1,0,0,0,56.22378,129.9483,5161.60863
9475,2,55,16545.07,1,0,0,1,0,47.48699,210.1051,4943.554958
9476,0,28,78087.75,0,0,1,0,1,71.06048,104.9923,6055.61999
9477,1,34,47077.88,0,1,1,0,1,61.54459,257.6375,6284.948965
9478,0,74,20882.6,0,0,0,0,1,60.09935,119.9897,5116.646122
9479,0,81,29711.23,0,1,0,0,0,61.29211,149.9483,5163.277727
9480,0,61,44457.68,0,2,0,0,0,66.47483,127.4601,6000.414945
9481,9,39,36072.22,0,1,1,0,0,66.82161,222.6609,6471.718103
9482,0,18,18703.92,0,0,0,0,1,71.99928,232.652,6745.439598
9483,4,78,13872.89,0,0,0,0,0,67.74157,220.1323,6119.939852
9484,3,51,75454.23,0,5,1,0,0,64.95028,182.4608,5745.359728
9485,2,22,57901.36,0,0,0,0,0,68.30856,184.9496,6572.634947
9486,0,72,82584.2,0,0,0,0,0,68.88449,169.9447,5882.516568
9487,1,83,58733.26,0,1,2,1,0,68.96928,182.4433,6390.767295
9488,2,70,17906.48,0,1,0,0,1,58.86292,212.6557,5445.472792
9489,1,80,28492.27,0,1,0,0,0,58.5608,114.9509,5233.838265
9490,3,69,15885.02,1,2,0,0,1,57.92283,235.1555,5921.839604
9491,3,34,34642.75,1,0,0,0,1,42.74753,212.6228,4730.05387
9492,1,38,25125.45,1,1,0,0,1,54.87013,235.1417,5583.899513
9493,0,72,42723.32,0,1,0,0,0,55.74944,147.4738,4752.863118
9494,8,45,13399.38,0,0,0,0,1,71.83314,117.4835,6378.988565
9495,3,83,45244.55,0,1,1,1,0,66.75045,192.4404,5857.937007
9496,0,88,20845.55,0,3,0,0,0,43.01015,167.4564,3643.379954
9497,0,30,74742.53,0,1,0,0,1,55.81802,194.9581,5071.720337
9498,4,36,5951.1,0,3,0,0,1,59.54373,217.4702,5444.825706
9499,0,67,46323.88,0,0,1,0,0,51.43424,169.9447,4422.020076
9500,0,37,72185.15,0,1,0,0,0,70.41272,172.4441,6101.79747
9501,0,67,37460.94,0,0,1,0,0,65.44538,204.9634,5749.199161
9502,2,32,10570.54,1,1,0,0,0,68.9536,255.1372,6406.812827
9503,0,40,50455.61,0,0,0,0,1,62.07809,142.4526,5893.413959
9504,3,84,22688.87,0,0,0,0,1,65.19899,129.9926,5640.220209
9505,2,66,97499.39,0,1,0,0,0,53.37805,125.0073,4535.472251
9506,0,79,56271.7,0,2,1,0,1,64.94288,139.9568,5539.851767
9507,1,85,58485.86,0,0,0,0,0,48.31275,204.9634,4364.211589
9508,4,36,31975.58,0,1,1,0,0,55.87037,212.6415,5702.76012
9509,1,44,20943.07,0,0,0,0,1,53.28955,142.5007,5084.625994
9510,1,30,52859.9,0,0,1,0,0,63.05783,169.9447,5573.580119
9511,2,27,9373.48,0,1,0,0,0,62.28135,127.4738,5910.676012
9512,3,68,41508.2,0,1,0,0,0,68.20701,169.9378,5953.612372
9513,2,62,27419.68,0,1,1,1,0,48.24148,187.6422,4479.265023
9514,0,38,13133.52,0,0,1,1,0,58.66601,104.9629,5084.758938
9515,2,31,11730.68,0,2,2,0,0,64.19478,184.967,5758.699624
9516,1,38,30926.53,0,0,1,0,1,47.79913,169.9741,4305.698234
9517,0,54,26701.99,0,0,0,0,0,54.89306,230.1051,5031.554237
9518,4,84,45301.1,0,1,1,1,0,67.10378,182.49,5998.639237
9519,2,67,64695.35,0,1,2,0,0,63.72204,162.4713,5507.943409
9520,1,52,18846.68,0,1,0,0,1,66.89696,147.4783,5730.642149
9521,4,74,29495.88,0,1,0,0,0,71.23043,159.983,6059.960875
9522,0,71,20168.84,0,2,0,0,0,60.33663,275.1198,5498.125633
9523,9,76,13088.68,0,2,1,0,1,59.98562,202.6362,6099.843568
9524,5,55,24408.14,0,1,1,0,0,67.67761,242.6281,6361.936513
9525,0,27,5062.75,0,2,0,0,1,61.50738,149.9915,5447.398068
9526,2,88,81187.28,0,0,1,0,0,45.65226,149.9621,3954.170646
9527,3,25,35159.56,0,0,0,1,1,64.68955,197.4945,5949.914693
9528,5,85,11700.78,0,1,0,0,1,61.83307,277.6513,5931.842515
9529,3,52,20845.37,0,0,0,0,0,70.36396,127.4586,6136.653635
9530,3,78,60088.68,0,1,0,0,0,66.73461,207.6094,5921.501848
9531,1,68,26983.6,0,1,2,0,0,52.38371,214.9663,4670.326557
9532,1,69,35405.96,0,2,0,0,0,69.60264,142.4713,6412.993801
9533,3,55,11203.52,0,2,1,0,0,63.75865,117.4858,5623.802264
9534,1,24,10927.09,0,1,0,0,0,58.20259,160.0122,5218.302234
9535,0,58,58106.82,0,0,0,0,1,67.95509,130.0244,5878.395212
9536,0,46,7563.51,0,0,0,0,0,67.6308,187.656,6139.695302
9537,3,87,27817.23,0,0,0,0,0,58.87396,117.4872,5375.881358
9538,1,35,26501.33,0,0,0,0,0,56.29659,159.965,4933.193936
9539,1,42,11472.98,0,1,0,0,1,66.68553,139.9568,5748.620529
9540,0,27,21569.07,0,2,1,0,1,60.64369,164.9853,5881.611846
9541,1,71,20117.04,0,1,0,0,0,52.78581,104.9643,4782.774479
9542,3,56,37849.41,0,3,0,0,0,61.78618,127.4586,5420.694461
9543,4,80,102633.9,0,1,1,1,1,56.8243,127.4958,4836.771242
9544,1,63,33126.69,1,0,1,0,1,59.97134,237.6549,6074.154988
9545,3,80,5307.89,0,3,2,0,0,51.19742,184.9496,5011.208685
9546,7,25,84285.17,0,4,0,0,1,56.31703,117.4686,5490.224221
9547,3,23,45647.43,0,0,0,0,0,37.50261,137.5165,3406.934201
9548,2,39,48000.03,0,0,0,0,0,47.9937,172.4441,4366.897142
9549,2,78,9901.54,1,0,1,1,1,69.19621,172.4624,5978.105413
9550,3,53,17580.02,0,3,0,0,0,64.67477,92.45514,5790.905465
9551,6,66,7266.18,0,1,1,0,1,66.42151,164.9889,5977.806518
9552,0,27,85299.46,0,0,0,0,1,66.4489,162.4526,5880.677411
9553,1,39,20396.58,0,1,0,0,0,68.03445,159.9349,5926.831312
9554,0,22,95374.34,0,0,1,0,1,66.4055,235.1555,6631.578565
9555,2,36,13561.91,0,2,0,0,0,53.60799,147.4421,4655.255882
9556,3,51,29258.96,0,2,0,0,0,67.26145,159.965,5923.027721
9557,0,34,99071.31,0,0,1,0,0,60.46744,104.9643,5420.429624
9558,4,59,59794.64,0,3,0,0,1,60.7205,144.9889,5838.500288
9559,0,56,40426.46,0,1,1,0,0,56.10936,172.4404,5395.692973
9560,1,34,11872.63,0,1,2,0,0,65.52213,197.4725,6312.284353
9561,2,43,47875.88,1,3,0,1,1,55.88547,225.132,5703.524705
9562,1,61,32418.66,0,0,1,1,1,66.80152,265.1283,6209.349746
9563,1,53,6148.24,0,0,1,0,1,53.94013,147.4783,4579.594851
9564,3,23,30689.2,0,2,1,1,0,59.8408,117.4392,5736.046673
9565,3,42,11319.45,0,1,0,0,0,61.00345,184.967,5491.9286
9566,0,70,18840.87,0,1,0,1,0,63.9229,172.4742,5416.863521
9567,0,37,40907.98,0,2,0,0,0,49.24329,169.9928,4316.799528
9568,2,63,15201.62,0,2,1,0,0,51.62267,147.4601,4424.978903
9569,1,69,55779.85,0,0,0,0,0,46.90599,149.9378,4474.612868
9570,7,62,42608.15,0,1,1,0,1,71.24412,117.4686,6592.008568
9571,4,55,44717.94,0,1,0,0,0,54.67286,159.9656,5165.862705
9572,6,85,51302.57,0,0,0,0,0,65.14504,172.4885,6072.286168
9573,1,61,21804.87,0,2,0,0,1,61.32712,142.4855,5431.697734
9574,0,57,79842.59,0,3,0,0,0,40.51042,174.9768,4109.749539
9575,5,75,32800.57,0,0,1,1,0,67.29135,172.4404,6356.496066
9576,1,64,18435.93,0,0,0,0,1,61.50205,149.9778,5275.613898
9577,1,46,38631.12,0,2,0,0,0,53.98876,169.9378,4716.874438
9578,2,51,48667.37,0,0,0,0,0,62.67368,159.9656,5772.977508
9579,0,33,49464.15,0,1,0,0,0,64.59012,172.4705,6073.965344
9580,0,44,25727.59,0,1,0,0,0,66.59987,162.4713,5757.58642
9581,1,60,15148.5,0,2,1,0,0,64.69309,159.965,5621.504803
9582,3,19,18378.44,0,1,0,0,0,39.23379,137.4392,3600.119372
9583,1,81,28781.12,0,0,3,0,0,62.35684,147.4564,5695.835152
9584,0,54,30622.68,0,0,0,1,0,63.37652,179.9794,5426.490073
9585,10,24,3127.53,0,1,2,0,0,71.31394,114.9658,6391.664046
9586,9,29,26774.2,0,0,0,1,0,65.55348,92.45514,6208.587013
9587,1,67,33333.79,0,2,0,0,1,59.566,159.9875,5085.102968
9588,4,60,30939.83,0,2,1,0,0,66.56346,147.4601,5638.313929
9589,4,66,9187.18,0,0,0,0,0,65.00498,187.6094,6310.455935
9590,1,56,10408.71,0,3,0,0,0,58.53165,204.9634,5296.605879
9591,4,78,32835.55,0,2,1,0,0,50.09713,174.9699,4970.689824
9592,0,86,27069.07,0,0,1,0,0,62.51438,112.4551,4999.844929
9593,3,54,17391.03,0,0,1,0,0,70.14018,202.4433,6147.578157
9594,10,76,6798.07,0,0,2,0,1,63.3179,152.4624,6209.831863
9595,1,46,62785.86,1,0,0,0,0,54.41975,275.1336,5206.882205
9596,2,65,16462.33,0,2,1,0,0,62.63117,169.9378,5393.505389
9597,1,79,71846.74,0,2,1,0,0,60.30933,92.45514,5368.683525
9598,0,69,33603.17,0,3,0,0,0,61.52544,162.4713,5306.886205
9599,10,30,15978.58,0,1,1,0,0,48.06765,129.9483,4968.246217
9600,4,53,20880.14,0,1,2,0,1,59.89979,212.6557,5694.792189
9601,1,82,12891.9,0,1,0,0,0,69.69551,172.4742,5963.585225
9602,1,61,28122.28,0,0,0,0,0,58.59926,197.4725,5656.516315
9603,1,27,91852.43,0,1,0,0,0,51.23358,129.9621,4994.1983
9604,6,86,67650.26,0,0,0,1,1,65.18501,154.9755,6314.079222
9605,3,34,27006.97,0,1,0,0,0,60.4105,207.4754,6001.171287
9606,1,53,11645.59,0,2,0,0,0,71.53575,194.9992,6293.106347
9607,3,73,54703.41,0,0,0,0,0,67.11266,102.4746,5605.5846
9608,0,59,60081.33,0,2,1,0,0,42.22849,172.4441,3767.366577
9609,3,78,23467.12,0,1,0,0,0,54.12547,187.656,5020.535562
9610,0,78,36901.27,0,3,1,0,0,64.05212,127.4586,5441.87637
9611,2,61,69043.68,0,1,2,0,1,70.18387,160.0013,6004.101327
9612,1,52,47563.06,0,2,1,0,0,67.50401,202.4433,5876.563966
9613,0,26,67402.55,0,0,1,0,0,62.29043,114.9838,5276.526343
9614,2,45,73691.96,1,0,1,1,0,64.49478,252.624,5938.712727
9615,3,40,130319.3,1,1,0,0,1,61.57299,222.6362,5702.684165
9616,3,20,53680.57,0,0,0,0,1,51.4383,245.175,5231.660184
9617,1,88,13135.95,0,0,0,0,0,49.57035,240.1149,4492.694472
9618,1,59,40880.45,0,1,0,0,0,71.28275,147.4564,6417.049134
9619,1,36,68930.4,0,1,0,0,0,64.90439,139.9678,5731.573712
9620,1,22,58726.65,0,0,0,0,1,59.7267,152.5022,5508.351465
9621,4,75,47075.22,1,1,0,0,0,56.16716,220.1149,5628.746728
9622,3,70,33502.78,0,0,0,0,1,58.18819,222.6326,5808.103829
9623,10,79,42222.25,0,1,4,0,0,68.03324,172.4567,6432.294015
9624,2,35,60405.56,0,2,0,0,1,59.1861,142.5007,5710.355112
9625,5,75,13111.46,0,0,1,0,1,66.38094,245.1457,6265.320961
9626,3,62,32250.13,0,4,1,0,0,62.38737,214.9663,5571.246619
9627,6,37,7670.8,0,3,0,0,1,62.12984,197.5169,5803.991214
9628,0,20,18366.04,0,1,0,0,1,66.62855,222.6326,6618.320348
9629,1,46,32120.64,0,1,0,0,1,63.01465,119.9897,5478.106003
9630,0,79,42180.72,0,2,1,0,0,64.00501,124.9643,5231.543507
9631,7,54,19826.85,0,0,0,0,0,50.74296,204.9496,4721.806173
9632,1,52,37615.99,0,2,1,0,1,46.43864,94.97283,4395.875018
9633,3,39,12142.88,0,0,0,0,0,71.62561,182.4433,6814.250407
9634,1,82,70308.97,0,0,2,0,0,71.4569,169.9378,6112.430745
9635,2,49,54831.62,1,1,1,0,1,52.67702,222.6326,5441.651124
9636,4,43,30566.35,0,0,0,0,0,70.61283,149.9483,6127.671061
9637,3,60,12111.3,0,3,1,0,1,51.84838,169.9741,4544.638415
9638,2,60,10326.69,1,0,0,0,0,68.37019,267.6427,6752.652755
9639,4,50,149952.7,0,1,0,0,0,67.85943,187.6422,6140.576122
9640,2,80,13665.54,0,1,1,0,0,67.26893,149.9378,6220.114553
9641,0,62,14551.58,0,1,0,0,0,52.4705,197.6288,4806.825085
9642,6,73,15411.74,0,1,0,0,0,70.30088,137.4392,6060.997249
9643,0,49,32424.01,0,3,0,0,0,49.4719,182.49,4545.534432
9644,2,26,81108.99,0,1,0,0,1,52.60822,162.4653,5249.057419
9645,1,44,64620.61,0,2,0,0,0,68.95898,167.4564,5862.329668
9646,5,32,42900.48,0,1,0,1,0,49.09017,172.4404,5006.112648
9647,0,39,29732.28,1,0,1,0,0,66.50879,187.656,6023.656633
9648,1,45,34957.26,0,1,0,1,0,40.46026,169.9378,3693.943211
9649,0,75,71285.56,0,2,0,0,0,47.56383,214.9525,4140.83823
9650,4,46,8127.06,0,1,0,0,0,66.37555,207.6386,6146.786452
9651,2,44,32662.01,0,3,0,0,0,48.65096,157.4836,4220.274809
9652,5,73,24437.16,0,0,0,0,1,63.42586,177.4876,6185.198141
9653,4,33,32917.33,0,1,0,1,0,64.25108,147.4564,6018.487781
9654,1,23,70968.23,0,0,1,0,0,66.969,184.9496,6428.811386
9655,0,85,45028.35,0,1,0,0,0,42.2544,159.9476,4070.475421
9656,2,76,136818.5,0,0,0,0,1,69.34207,202.6362,6603.944194
9657,0,35,71970.6,0,3,0,0,1,63.48022,197.4702,6064.83626
9658,1,75,29603.81,0,0,0,0,0,58.20314,207.6094,5217.771684
9659,7,52,76026.12,0,0,0,0,1,70.89101,139.9568,6284.19049
9660,1,57,81318.66,0,0,0,0,0,64.17582,159.9642,5623.598666
9661,0,70,11678.22,0,1,0,0,0,60.85274,204.9797,5237.251646
9662,2,20,53324.82,0,0,0,0,0,41.11114,207.6094,3981.346329
9663,6,82,10551.43,0,2,0,0,0,59.78701,179.9656,5144.456729
9664,1,46,22991.24,0,1,0,0,0,65.85945,179.9476,5667.494149
9665,1,26,27274.46,0,2,0,0,0,61.41519,204.9496,5550.413849
9666,0,24,111497.4,0,2,1,0,0,63.56455,245.147,6368.414019
9667,3,41,42913.97,0,1,1,0,0,68.73272,79.97886,5831.541202
9668,3,48,2627.52,0,1,0,1,1,50.58015,152.4624,4995.383757
9669,1,53,61082.05,0,1,1,0,0,69.32718,172.4404,6519.352992
9670,1,19,56177.48,0,0,2,1,0,57.20402,114.9976,4994.314339
9671,4,45,55302.32,0,2,0,0,0,54.64758,172.4705,5343.09004
9672,2,80,38083.17,0,1,1,1,1,43.96321,177.6508,4140.577207
9673,1,87,31395.62,0,1,1,0,0,65.42546,139.9816,5640.828106
9674,0,41,30357.64,0,3,3,0,0,57.36298,194.9992,5222.664785
9675,3,37,48050.5,0,2,1,0,1,68.4414,127.4783,6381.433866
9676,9,30,29388.05,0,1,1,0,0,64.28075,127.475,5851.532323
9677,6,84,43041.47,0,4,0,1,0,54.17218,117.4392,5116.876043
9678,8,61,13511.2,0,3,1,0,0,67.98735,222.6143,6792.669914
9679,4,72,88504.85,0,0,0,0,0,56.49332,124.9607,5243.262555
9680,3,40,51564.85,0,1,0,0,0,52.20612,147.4564,4977.814552
9681,3,58,56244.33,0,1,0,0,1,46.24636,184.9939,4338.467486
9682,0,84,28810.43,0,2,0,0,0,52.90819,184.9496,4998.863127
9683,0,54,13001.78,0,1,0,0,0,64.92481,124.9781,5469.698389
9684,1,83,29764.16,0,0,1,0,0,48.83733,169.9671,4245.418262
9685,1,21,118340.8,0,1,1,0,1,58.53134,177.4876,5831.502124
9686,3,27,102173.5,0,3,2,0,0,71.44364,242.6281,6700.749273
9687,2,74,66489.98,0,4,0,0,0,61.53436,182.4676,5373.367053
